accession	spe_PC1	spe_PC2	spe_PC3
RS_GCF_003337555.1	1.39326832196414	0.448496577095902	0.00744648704154408
RS_GCF_001422365.1	1.39018415944789	0.44620861244582	0.00711018917792726
GB_GCA_017848435.1	1.361543643049	0.424951347142307	0.00398844891737579
RS_GCF_006970865.1	1.35888447081451	0.423010966905947	0.00369576209931547
GB_GCA_002002705.1	1.35921524584946	0.423256375892201	0.0037318271702256
GB_GCA_004322085.1	1.3818450284528	0.440046253795812	0.00619917054756585
GB_GCA_004323695.1	1.37706633963223	0.436500727990627	0.00567815014160782
GB_GCA_014376915.1	1.3876274034054	0.444483233830029	0.00681949870675976
GB_GCA_016191525.1	1.36886916040924	0.430553287763629	0.00477514956808443
RS_GCF_001044395.1	1.40473753934208	0.457232012654053	0.0086812966819176
RS_GCF_015831345.1	1.39803363705504	0.452252348420616	0.00795075041114227
RS_GCF_003797765.1	1.39074150973236	0.446835423655696	0.00715615301547553
GB_GCA_013815685.1	1.39135887986705	0.447293414785247	0.00722349989771731
GB_GCA_012274225.1	1.40440491266611	0.456985254585477	0.00864502875698756
GB_GCA_019449555.1	1.40882874916498	0.460271552781131	0.0091270782100792
RS_GCF_004681965.1	1.4315664824732	0.477222911951426	0.0116014436151369
RS_GCF_016722895.1	1.43807506093249	0.482060052809736	0.0123105450184736
RS_GCF_004681975.1	1.43336666063323	0.478569088888441	0.0117970052373963
GB_GCA_023387335.1	1.44100664689902	0.484249582512215	0.0126291945046474
GB_GCA_023390985.1	1.43632887636615	0.480772668939223	0.0121195897432055
RS_GCF_004682015.1	1.43581219942727	0.480388240744186	0.0120633269009966
RS_GCF_001424545.1	1.43245216870507	0.47789080044747	0.011697277563237
RS_GCF_016641735.1	1.45115644291647	0.49178932895398	0.0137352807823038
GB_GCA_013697775.1	1.4353509962009	0.480053052119255	0.0120131174713733
RS_GCF_014297445.1	1.44335722560991	0.486004151491154	0.0128853592159693
RS_GCF_007833165.1	1.4389600343699	0.482744950171403	0.0124059120819915
GB_GCA_023438115.1	1.47819566237754	0.511936467094317	0.0166793187549175
GB_GCA_004144865.1	1.46528911766187	0.502339591554682	0.0152733457378838
RS_GCF_015070875.1	1.46142552359791	0.499466507824445	0.0148524752148077
GB_GCA_021323335.1	1.4650373455799	0.502151341654655	0.0152459597640058
RS_GCF_014297465.1	1.4653134027428	0.502356908096099	0.0152760182806625
RS_GCF_016654015.1	1.46410071280987	0.501455213088533	0.015143913644762
GB_GCA_022844525.1	1.48176295548819	0.514588639841209	0.0170679439690127
RS_GCF_013087525.1	1.46302664039791	0.500657049651225	0.0150269006900811
GB_GCA_023436025.1	1.45941112828	0.497961509944199	0.0146333346148995
RS_GCF_012184415.1	1.39965387200886	0.453482118817597	0.00812593384672145
RS_GCF_001580455.1	1.40997448392614	0.46115121009115	0.00925038407250978
RS_GCF_015159745.1	1.41852161380463	0.467501914331173	0.0101816612466148
GB_GCA_020161775.1	1.36516396685512	0.427766945575281	0.00437360936344009
GB_GCA_019635415.1	1.36943976847917	0.430942011593064	0.00483955285034961
GB_GCA_019635435.1	1.36834441454453	0.430128825169025	0.00472016263838086
GB_GCA_016713005.1	1.37915086315885	0.4381500239201	0.00589827836540192
RS_GCF_022809125.1	1.33591737984314	0.406002994972097	0.00118970160276744
GB_GCA_903830985.1	1.36494990877219	0.427475543187551	0.00436016651361121
GB_GCA_903832285.1	1.38313712270606	0.440966875660604	0.0063433558023846
GB_GCA_903909815.1	1.37593644253191	0.435625605493742	0.00555814337004483
GB_GCA_013297875.1	1.3736963320667	0.433956419143832	0.00531491293825838
RS_GCF_001541225.1	1.39590330085057	0.450212811768356	0.00775588768897175
GB_GCA_018820395.1	1.3892007481328	0.445246008583907	0.00702450603893742
GB_GCA_016806145.1	1.39793936358888	0.451730637114042	0.00797714577066195
RS_GCF_014302995.1	1.3993211875878	0.452756703399546	0.00812771803411422
RS_GCF_001426505.1	1.40716839082859	0.458573273513717	0.00898384284768841
RS_GCF_002754375.1	1.41107378831504	0.461467841770467	0.00940994106118199
RS_GCF_009498455.1	1.40832471903617	0.459430325606479	0.00911000253931115
GB_GCA_016082275.1	1.40236598288834	0.455013521476293	0.00845990995809029
GB_GCA_009923345.1	1.38172806945409	0.439330531279988	0.0062431120156254
GB_GCA_903880855.1	1.37971924950495	0.437844528827458	0.00602368187145859
GB_GCA_018969975.1	1.38793001920259	0.443918621236764	0.0069205392307202
GB_GCA_903845315.1	1.36191050537886	0.424672886924544	0.00407799109733804
RS_GCF_002778315.1	1.36095857340307	0.423968794007486	0.00397399601351426
GB_GCA_903892175.1	1.3682045085909	0.429329413634476	0.00476541130440551
GB_GCA_903906635.1	1.37009465978963	0.430727739174765	0.00497186148724759
RS_GCF_002778325.1	1.37510568031238	0.43443598683599	0.0055190888717158
GB_GCA_903856995.1	1.38574398416211	0.442307515800577	0.00668088956416704
RS_GCF_003063475.1	1.3813375045499	0.439047885472933	0.00619955468313911
RS_GCF_003063545.1	1.38183071246111	0.43941284544351	0.00625341430616451
GB_GCA_002282445.1	1.38487119811935	0.441662316640438	0.0065854948365132
GB_GCA_009919175.1	1.41845585047205	0.466443825576906	0.0102632528029767
GB_GCA_018882835.1	1.33920585415114	0.407845200006906	0.00160282241469731
GB_GCA_903850735.1	1.34472261441289	0.411924692886481	0.00220563421840141
GB_GCA_009923505.1	1.37046649696907	0.430961176108149	0.00501885265883017
GB_GCA_903933115.1	1.44024198310845	0.482611665436673	0.0126410564673126
GB_GCA_903861115.1	1.44651118784122	0.487249743269717	0.0133260141401677
GB_GCA_903842945.1	1.45893824952265	0.496442749624295	0.0146838055625589
GB_GCA_009921265.1	1.39386007573594	0.448283421292894	0.0075738458984664
GB_GCA_945890735.1	1.411808584797	0.461579871811914	0.00953346806473986
GB_GCA_005789825.1	1.44452518724977	0.485785158724845	0.0131077274661098
GB_GCA_903887325.1	1.42872370665688	0.474096174124988	0.0113813017055002
GB_GCA_945901125.1	1.42643562387652	0.472403543557694	0.0111313189932248
GB_GCA_023228705.1	1.50711897479032	0.531664306455254	0.0199954844529983
GB_GCA_024235955.1	1.3799816987545	0.437743323322416	0.00608838144315656
GB_GCA_001897615.1	1.39814989861184	0.451176920144242	0.00807418727051023
GB_GCA_017307865.1	1.41030541224925	0.46016031661456	0.00940323459014718
GB_GCA_024235995.1	1.40382446605141	0.455371769661039	0.00869452212962956
GB_GCA_016702555.1	1.40570177040253	0.456765742774979	0.00889914949488738
RS_GCF_017498525.1	1.40915579289662	0.459318382520492	0.00927680250324598
RS_GCF_013423955.1	1.40305148446539	0.454807757579393	0.00860930786743434
RS_GCF_008017535.1	1.41115462809029	0.460796017825537	0.00949532397892948
GB_GCA_023442945.1	1.41182969417879	0.461294841105096	0.00956914087322663
GB_GCA_016703145.1	1.40010799776088	0.452630460534687	0.00828769374204906
GB_GCA_015999985.1	1.42126384471895	0.468265493750901	0.0106008806180233
RS_GCF_000422885.1	1.42394233026436	0.47024470644384	0.0108937690793451
GB_GCA_020161215.1	1.38886215493583	0.444316669798605	0.00705833133845504
RS_GCF_014489595.1	1.32118555771908	0.394326347601647	-0.000344970699946811
RS_GCF_018413525.1	1.37773815734562	0.436164062654085	0.00583338999576865
GB_GCA_019236485.1	1.39407346486608	0.448273091448583	0.00761575108338177
RS_GCF_000964545.1	1.40324807838038	0.455058043242496	0.00861831934030666
RS_GCF_000761245.1	1.40591770639644	0.457031978495392	0.00891008167297167
RS_GCF_014076415.1	1.40101692752251	0.453408320569712	0.0083744779282275
GB_GCA_008727115.1	1.4074523971436	0.45816655536655	0.00907782793766176
RS_GCF_002754475.1	1.4099207502867	0.459991893668215	0.00934757173583181
RS_GCF_012844455.2	1.41007753531115	0.460107821436676	0.00936470670144425
RS_GCF_000429845.1	1.39327102815721	0.44767202682774	0.00752883196874198
RS_GCF_903815225.1	1.39418993361456	0.448351347338263	0.00762927142235716
GB_GCA_018384835.1	1.48330439075926	0.514228775114014	0.0173711881494907
RS_GCF_020080045.1	1.40275858627959	0.454674284320317	0.00856697900923612
RS_GCF_014207855.1	1.40084715031103	0.453261369522312	0.00835803752590371
GB_GCA_002331385.1	1.36178210231973	0.424368088222894	0.00408895837744272
RS_GCF_014395975.1	1.37296183571496	0.432632875195528	0.00531084434318835
RS_GCF_014489535.1	1.38370293322829	0.440572574880515	0.00648489513267593
RS_GCF_011305535.1	1.38609667105478	0.442342332949235	0.00674650140291443
RS_GCF_015354245.1	1.38833201924746	0.443994684875904	0.00699083454419446
RS_GCF_011305995.1	1.3908595365202	0.445862872536064	0.00726711891597418
RS_GCF_017811175.1	1.39046366685056	0.44555914106443	0.00722614537972138
RS_GCF_003008575.1	1.38563259437515	0.441988863113202	0.00669796324274408
RS_GCF_000484635.1	1.42704699566582	0.472629648362579	0.0112237267313288
GB_GCA_001724135.1	1.42414931944895	0.470487544487948	0.0109069605299243
GB_GCA_021166775.1	1.42972735962279	0.474613073988364	0.0115166191710771
GB_GCA_001725255.1	1.42984080007918	0.474696937081312	0.011529020027557
RS_GCF_019195435.1	1.4485711671563	0.48854501999542	0.0135765073861372
RS_GCF_007954405.1	1.44884677515777	0.488748775851421	0.0136066355293755
GB_GCA_018054745.1	1.36708967183587	0.428274718723596	0.00467153799572048
GB_GCA_013297985.1	1.37221918776027	0.431347031863511	0.00530591408213881
GB_GCA_013297865.1	1.36667968027182	0.427282149723518	0.00469696411529545
RS_GCF_018413605.1	1.38792762457586	0.442938243087928	0.00702485030958034
GB_GCA_013297925.1	1.38502999768	0.440803796818089	0.00670732462510277
GB_GCA_013298415.1	1.41134294031537	0.460174695695886	0.0095927024055869
GB_GCA_013817345.1	1.3366331065307	0.402315058127585	0.00169839579933738
GB_GCA_013817365.1	1.33655670182759	0.402259387459337	0.00168995871279895
GB_GCA_016735685.1	1.36274975592503	0.421348698893132	0.00458215427946595
RS_GCF_014145335.1	1.36326778679099	0.421726169595198	0.00463935762473804
GB_GCA_017994835.1	1.38628059849435	0.438491505229363	0.00718179732372975
GB_GCA_016702605.1	1.34133452536859	0.405763933345219	0.00221420853356656
GB_GCA_016703325.1	1.35088685825603	0.412739308683732	0.00326660551120008
RS_GCF_023734135.1	1.34343095816646	0.407305757192056	0.00244340133864933
GB_GCA_023150375.1	1.34893447698515	0.411316793230179	0.00305098618042693
RS_GCF_013426975.1	1.36998122084906	0.426663277005245	0.00537374040652707
GB_GCA_013299055.1	1.36578987486351	0.423610355696987	0.0049107392858329
RS_GCF_013410775.1	1.36959260430444	0.426382231063355	0.00533050906502704
GB_GCA_013299175.1	1.36861266935638	0.425667962911147	0.00522233413724338
GB_GCA_902826345.1	1.3767188780944	0.432337479959793	0.00603944948456095
GB_GCA_022841885.1	1.36893970231432	0.426649775250447	0.00518250028759939
GB_GCA_011390055.1	1.40517817981809	0.453146975116818	0.00917447977833212
GB_GCA_902825995.1	1.36740623125774	0.42552944494006	0.00501355215359051
GB_GCA_024641965.1	1.38813083408315	0.440881604509913	0.00727862476412357
GB_GCA_017302505.1	1.3893932952069	0.441805554912574	0.00741761614695098
GB_GCA_017302495.1	1.39473738338503	0.445715170049868	0.00800617864152078
GB_GCA_020354665.1	1.40311054721405	0.451843873391834	0.00892819904340469
GB_GCA_016790175.1	1.39369626413366	0.444960065506116	0.00789110586938381
GB_GCA_015075165.1	1.40732389406024	0.454936982491795	0.00939121058241442
GB_GCA_015075545.1	1.42179764813197	0.46553066386943	0.0109846766434304
GB_GCA_024235895.1	1.41374459110843	0.459771835847983	0.0100864880347951
GB_GCA_016191995.1	1.41366700812734	0.459715012864719	0.0100779501287862
RS_GCF_004016515.1	1.38788708204331	0.440833981123445	0.00724065135693882
GB_GCA_024235855.1	1.39054044171118	0.442777303213966	0.00753264588055253
GB_GCA_018780805.1	1.39676163833009	0.447333565946934	0.0082173164643574
GB_GCA_903938815.1	1.39542314606125	0.446353238965903	0.00807001916873029
GB_GCA_001725505.1	1.36620952177022	0.424991777845768	0.00485278682883676
GB_GCA_022842595.1	1.4097731970222	0.456991436622556	0.00963976794693309
GB_GCA_024641925.1	1.43228509387735	0.473503842714169	0.0121152763315158
GB_GCA_014859905.1	1.41408044707053	0.460160001857578	0.0101125879783972
GB_GCA_016709385.1	1.4068853439918	0.454885600880939	0.0093211330369051
GB_GCA_022842305.1	1.4037991529418	0.452624626632554	0.00898153492611073
GB_GCA_016790395.1	1.42492163498948	0.468116397463135	0.0113043626820675
GB_GCA_013822265.1	1.42302864671051	0.466731609320286	0.0110958748144397
GB_GCA_016704535.1	1.41590710265994	0.461510472752881	0.010312565188569
GB_GCA_001295905.1	1.41848068509559	0.463397300255889	0.0105956345482502
GB_GCA_001295865.1	1.41916144934204	0.463896399612955	0.0106705128484551
GB_GCA_020720385.1	1.41408740615086	0.460171467163514	0.010112826354232
GB_GCA_903914615.1	1.41207549947789	0.458697527436368	0.00989144892642964
GB_GCA_018971105.1	1.42993527749905	0.471790913010251	0.0118559308386023
GB_GCA_020248945.1	1.42198418330944	0.465956786173346	0.0109821812791981
GB_GCA_023657425.1	1.4308053979193	0.472423850992312	0.0119524813484291
GB_GCA_903828235.1	1.41922462712931	0.463934196845853	0.0106786018923779
GB_GCA_019635315.1	1.39869411344802	0.448877724540827	0.00842069742953511
GB_GCA_016788525.1	1.43971205205722	0.4789860364757	0.0129305326394284
GB_GCA_016789865.1	1.43812974895146	0.477825777428479	0.0127564947314038
GB_GCA_016790425.1	1.44461680163715	0.482582648518907	0.0134700134038079
GB_GCA_016716535.1	1.44031192448202	0.47942683210774	0.0129964594557028
GB_GCA_016223165.1	1.43680435611737	0.476855115321031	0.0126106420967716
GB_GCA_022842825.1	1.44547158750557	0.483210724777865	0.0135639457297627
GB_GCA_020248915.1	1.4405657203368	0.479604222266796	0.0130250229709647
GB_GCA_018241895.1	1.46514034218259	0.497626230671382	0.0157280128961126
GB_GCA_020852865.1	1.46109785772344	0.494662035580735	0.0152833596696325
GB_GCA_021297985.1	1.44349106716951	0.481727451837743	0.013348041491137
GB_GCA_016789955.1	1.39950285031052	0.449411819740014	0.00851389615346905
GB_GCA_022843905.1	1.38349722394805	0.437688250402132	0.0067524950923999
GB_GCA_016707445.1	1.39849766453289	0.448688948298787	0.00840216165681102
GB_GCA_020161065.1	1.4057662081506	0.454017392328234	0.00920168805170038
GB_GCA_016719535.1	1.39867268204986	0.448820846502331	0.00842116555946269
GB_GCA_001724995.1	1.44357683599958	0.481730582796953	0.0133612622406594
GB_GCA_020851615.1	1.44094391965453	0.479800986670246	0.0130715995121494
GB_GCA_903876715.1	1.39663723267838	0.447158448535154	0.00821088174976216
GB_GCA_021300575.1	1.38578610500879	0.439214785406748	0.00701639265763349
GB_GCA_021298085.1	1.408510613486	0.455851897883803	0.00951782653323552
GB_GCA_016790225.1	1.39377813218465	0.445066647652889	0.00789608447932025
GB_GCA_004359425.1	1.39480881433839	0.445752723282119	0.00801389965520586
RS_GCF_018069865.1	1.39286116212601	0.444327254906771	0.00779949018569641
RS_GCF_006519715.1	1.39999988768321	0.449551077446061	0.0085855085967319
GB_GCA_016710065.1	1.41256455810671	0.458747322501928	0.00996871697213826
RS_GCF_020387415.1	1.39097232368588	0.442946797396894	0.00759131779863306
RS_GCF_021049305.1	1.38620532294804	0.4394579650904	0.00706652762716544
RS_GCF_024055665.1	1.39387352360701	0.445070411732865	0.00791066870605306
RS_GCF_018069875.1	1.39630000066973	0.446849558377336	0.00817759657973751
GB_GCA_017302485.1	1.41712564830296	0.462093085980321	0.0104700917430205
RS_GCF_018069755.1	1.4032501048812	0.451936766765061	0.00894266491916422
RS_GCF_002222655.1	1.42619232912249	0.468724624062532	0.0114687367429189
RS_GCF_013266755.1	1.38487300052061	0.438444597225029	0.00692320250325496
GB_GCA_016213205.1	1.36343227965642	0.422756548031583	0.00456250785818308
GB_GCA_010030205.1	1.40286837202878	0.451620553166525	0.00890365513659173
GB_GCA_945878355.1	1.39799950839731	0.448057719475199	0.00836760926169873
GB_GCA_001770815.1	1.39239548784637	0.443955226584811	0.00775079600420866
RS_GCF_002198735.1	1.381512052176	0.435989469513278	0.00655271761509763
GB_GCA_016721465.1	1.39017458296269	0.442328102226097	0.0075064618859858
GB_GCA_017992055.1	1.36619694997886	0.424773395480594	0.00486762892962707
GB_GCA_945878385.1	1.36897738268365	0.426600279916487	0.00519388573175036
GB_GCA_009918225.1	1.39103350456985	0.442722685320338	0.00762389677251241
GB_GCA_016868355.1	1.39400542990889	0.444894960439522	0.00795134085845418
GB_GCA_009923315.1	1.3804327068079	0.43497400253718	0.00645593835312907
RS_GCF_003574675.1	1.33953129602457	0.405056211144421	0.00195200442736701
RS_GCF_001293525.1	1.33613228704839	0.402406382405634	0.00159188949660044
GB_GCA_019635485.1	1.32872555069741	0.397021487828988	0.000770988031587221
GB_GCA_003265685.1	1.33535033870902	0.401860011855336	0.00150108254037132
RS_GCF_004011805.1	1.33503966080279	0.401633123237018	0.00146683993480067
RS_GCF_017795745.1	1.3248267730797	0.394174353259977	0.000341206448279422
GB_GCA_016706565.1	1.32480096194699	0.394155503613429	0.000338361537914635
GB_GCA_017983795.1	1.32879287832735	0.39707071666251	0.000778371549816932
GB_GCA_007994965.1	1.33125668976839	0.398870032166014	0.00104993212548076
GB_GCA_022758925.1	1.3694664183898	0.426774106953791	0.00526257036017142
GB_GCA_014879745.1	1.38199344428059	0.435931225552609	0.00664230839586854
GB_GCA_023954175.1	1.37527131546088	0.431021677071666	0.00590138348326397
GB_GCA_016702655.1	1.37989448009693	0.434396754023402	0.00641115733745431
GB_GCA_018780185.1	1.37041724601259	0.427465908827891	0.00536766725742435
GB_GCA_001263235.1	1.35169340920748	0.413793283275623	0.00330346349590805
RS_GCF_001425865.1	1.35099279720123	0.413281631658433	0.00322623649167274
GB_GCA_018780645.1	1.3091526492112	0.382607556404464	-0.00137319774642666
RS_GCF_004362525.1	1.30988839758982	0.383144482867312	-0.00129205565709307
RS_GCF_016093275.1	1.38847392829284	0.440557285140875	0.00736756873693
RS_GCF_004004565.1	1.40212717283099	0.450526536450863	0.00887279036383697
GB_GCA_017302655.1	1.41227034616624	0.457932097888419	0.00999111232183674
GB_GCA_005503085.1	1.34014140252711	0.405301635192223	0.00203329852503906
RS_GCF_003852425.1	1.37042269226745	0.427419628570089	0.00537029210959418
GB_GCA_018780415.1	1.38365510130324	0.437084704962128	0.00682853183047547
GB_GCA_903820745.1	1.39548190494708	0.445723584977471	0.00813182336773691
GB_GCA_945898095.1	1.39323994210439	0.444086219316315	0.0078847341171969
RS_GCF_001984095.1	1.34850267601126	0.411405209862279	0.0029551219404984
GB_GCA_019234295.1	1.36360197015323	0.422432228189314	0.00461925593485721
GB_GCA_019232985.1	1.37917149018371	0.433801906517469	0.00633532829571737
RS_GCF_015624425.1	1.33700945421265	0.403010436569485	0.0016885387038836
RS_GCF_020535565.1	1.36222644546342	0.42142408313242	0.00446803987987108
GB_GCA_013824165.1	1.33474913781539	0.401359885423262	0.00143937961082175
GB_GCA_015657635.1	1.33605946601466	0.402316673775076	0.00158380999137725
RS_GCF_021353235.1	1.36046882670143	0.420145053273093	0.00427394616467328
RS_GCF_001425705.1	1.38675108337359	0.439339280346688	0.00717056585415921
GB_GCA_009996515.1	1.37114325719828	0.427941223293946	0.00545032173879141
GB_GCA_019237615.1	1.3725122739549	0.428940988471778	0.00560120886961759
GB_GCA_016790285.1	1.37051781233757	0.427484083355914	0.00538144102320083
RS_GCF_022549225.1	1.34659092266182	0.409986195526131	0.00274778756566653
RS_GCF_002930615.1	1.28139846728451	0.361797859537387	-0.0043685855191661
RS_GCF_001017435.1	1.27967458804587	0.360544094332449	-0.00455934051528835
RS_GCF_023721835.1	1.27544952363488	0.35746993228949	-0.00502642565137801
GB_GCA_016790695.1	1.08418496585083	0.188713174069007	-0.0219847137512652
GB_GCA_016790635.1	1.0856915597837	0.189694903372392	-0.0218018613954043
GB_GCA_016195915.1	1.08480427515135	0.180417141764418	-0.02064598312938
GB_GCA_017880775.1	1.0674061557572	0.169335712875432	-0.0227935022916572
GB_GCA_011391295.1	1.11213419040887	0.197841672949324	-0.0172965487316778
GB_GCA_016868105.1	1.13245812047461	0.210794487806852	-0.0147989590030743
GB_GCA_022844545.1	1.12449165225952	0.205719582652451	-0.0157812496551378
GB_GCA_005240145.1	1.14732125454106	0.220265115453179	-0.012968628800985
GB_GCA_945906765.1	1.13766512144345	0.214113809018977	-0.0141593405041094
GB_GCA_009693345.1	1.14626893525472	0.219594886212297	-0.0130986130178451
GB_GCA_021813275.1	1.09480321350713	0.186804112106946	-0.0194383505848348
GB_GCA_022340705.1	1.13077398844638	0.209718499856076	-0.0150023407991958
GB_GCA_004297625.1	1.11622258036784	0.200456614745546	-0.0168071241779309
GB_GCA_005888925.1	1.14649227556021	0.219743683154137	-0.0130794752319815
GB_GCA_019509895.1	1.15599577081578	0.225798403979545	-0.0119084114098527
GB_GCA_005883675.1	1.15538826472863	0.225411368869257	-0.0119832827712045
GB_GCA_019237595.1	1.17103070701856	0.235375728406446	-0.0100534778592378
GB_GCA_005881595.1	1.10608978506851	0.194000269002462	-0.0180548510477184
GB_GCA_001770655.1	1.10377578655914	0.192522666747945	-0.0183356620564583
GB_GCA_016713125.1	1.05372086124994	0.160609879735437	-0.0244671595466665
GB_GCA_945862265.1	1.06841148104684	0.16996628366662	-0.0226529132708173
GB_GCA_005881355.1	1.06540352792312	0.168035352826259	-0.0230540139293285
GB_GCA_005884335.1	1.08438069419889	0.180121873651761	-0.0207157428842865
GB_GCA_005883665.1	1.08241286963931	0.178868619805479	-0.020958412856329
GB_GCA_005882235.1	1.08820793812087	0.182559392933773	-0.0202439133289423
GB_GCA_005884455.1	1.0951581562368	0.186985841164953	-0.0193869459099309
GB_GCA_005881575.1	1.09773792053706	0.188628832603909	-0.019068834371499
GB_GCA_016210745.1	1.07803968936496	0.176079779127544	-0.0214799093173687
GB_GCA_001770355.1	1.11447592344572	0.199293375593732	-0.016996686443199
GB_GCA_903859155.1	1.11050552098111	0.196764637422844	-0.0174865062181858
GB_GCA_945897475.1	1.12542928823088	0.206269725326393	-0.0156454744365531
GB_GCA_903899705.1	1.11891589966401	0.202121327800439	-0.0164489952167905
GB_GCA_903909415.1	1.0957919621119	0.187387701393614	-0.0192898359987412
GB_GCA_903895005.1	1.06779350076198	0.169550442147118	-0.0227407738348123
GB_GCA_945906975.1	1.06887205781911	0.170237301968109	-0.0226076314178281
GB_GCA_021825225.1	1.06887537305016	0.170243493022736	-0.0226294578375804
GB_GCA_021811085.1	1.07074602608945	0.171434832178116	-0.0223987965981811
GB_GCA_014860395.1	1.07911432227398	0.176764469227678	-0.0213678925372582
GB_GCA_007280315.1	1.08660209661009	0.181533157494943	-0.0204447396055517
GB_GCA_919902965.1	1.08919241741109	0.183182919618534	-0.0201257667686384
GB_GCA_014860445.1	1.08877414931932	0.182916539696087	-0.0201773319179724
GB_GCA_014860355.1	1.08232628676333	0.17881009422338	-0.0209720965677834
GB_GCA_016234705.1	1.08288980102032	0.179168830244292	-0.0209018819467629
GB_GCA_903921325.1	1.12144567716676	0.203718674590342	-0.0160891759158322
GB_GCA_902826155.1	1.10695773077877	0.194493317515007	-0.0178845460526236
GB_GCA_009693235.1	1.10682932477273	0.194412340503069	-0.0179027777425107
GB_GCA_945906755.1	1.10495453091543	0.193218372375312	-0.0181343106338606
GB_GCA_023383795.1	1.08428474228753	0.180050694317148	-0.020685801197771
GB_GCA_020848075.1	1.08615715895158	0.181243112869703	-0.0204545592571505
GB_GCA_022340285.1	1.08852407028112	0.182750342826416	-0.0201616060692421
GB_GCA_019137045.1	1.04583365423287	0.155561973839196	-0.0254281227064685
GB_GCA_025056355.1	1.1441979240967	0.210096227847029	-0.0117653682769809
GB_GCA_017989135.1	1.14899526685488	0.213115417746511	-0.0111841410636497
RS_GCF_009746125.1	1.13581260879599	0.204873290992758	-0.0128431398598524
GB_GCA_016790165.1	1.14437238817865	0.210225466615153	-0.0117664643930864
GB_GCA_018241765.1	1.17164960123156	0.227281378223563	-0.00833545011938977
GB_GCA_004293675.1	1.1539494124152	0.216214856356914	-0.0105621845493308
GB_GCA_013298045.1	1.16007173817864	0.220045630500267	-0.00979444912628689
GB_GCA_013298145.1	1.18088305353682	0.233060031336587	-0.00717801248481379
GB_GCA_013298765.1	1.18339354914635	0.234629884249226	-0.00686231290413739
GB_GCA_013298695.1	1.17831802872239	0.231455616304808	-0.00750016867253664
GB_GCA_016192065.1	1.05661986024015	0.155292290613257	-0.0227658835248057
GB_GCA_020851255.1	1.11723249630287	0.193203517401184	-0.0151983330684729
GB_GCA_020847675.1	1.13221731294074	0.202570938480533	-0.0133148916925339
GB_GCA_015075645.1	1.12450365534321	0.197749162952597	-0.0142848578881881
GB_GCA_018241745.1	1.11404804332787	0.191211432465118	-0.0155957734911686
GB_GCA_016861105.1	1.11760845581086	0.193436155755227	-0.0151459747187181
GB_GCA_020853025.1	1.11992070703246	0.194881647940832	-0.014856760121173
GB_GCA_016716425.1	1.10469597923356	0.185364978691875	-0.0167715882873036
GB_GCA_021784125.1	1.10608191241998	0.186231074554573	-0.0165974204054424
GB_GCA_018971195.1	1.10483452817154	0.185451368508954	-0.0167543064658716
GB_GCA_010365205.1	1.08460226252293	0.172801641735998	-0.019290800818259
GB_GCA_005882995.1	1.12867890929046	0.200357049096889	-0.0137539047636244
GB_GCA_003153475.1	1.1196460785618	0.194710911569803	-0.0148905616348785
GB_GCA_005889025.1	1.12386827927329	0.19735032229734	-0.0143598401244941
GB_GCA_005883655.1	1.12554319890516	0.198397305856459	-0.0141491926984885
GB_GCA_016717855.1	1.05335757473112	0.153245586211178	-0.0231562029222145
GB_GCA_017853245.1	1.08939371605446	0.17572806376494	-0.0186411445304083
GB_GCA_016709665.1	1.07331364931487	0.165679855725862	-0.0206674844796869
GB_GCA_016708825.1	1.07752599529574	0.168312255115013	-0.0201386772420833
GB_GCA_019634955.1	1.08717102200807	0.174339390187386	-0.0189251340667675
GB_GCA_016720855.1	1.08440027785478	0.172607976367203	-0.0192739653200742
GB_GCA_019449455.1	1.0720565405145	0.164894510141467	-0.0208275619953999
RS_GCF_013003985.1	1.08611191946093	0.173677837511748	-0.0190542147001219
GB_GCA_001953215.1	1.09431948117538	0.178806868330586	-0.0180218230655794
RS_GCF_013003965.1	1.09029878694318	0.176294360187035	-0.0185279639247734
GB_GCA_017880705.1	1.10479725228075	0.185354105026106	-0.0166996851271136
GB_GCA_016791265.1	1.0385146753095	0.143929636381702	-0.0250185785634619
GB_GCA_021300055.1	1.08713931559158	0.17431718091521	-0.0189078691995014
GB_GCA_001602455.1	1.09149084973934	0.177036568837041	-0.0183605295144194
GB_GCA_020247545.1	1.09961563179042	0.18211362439847	-0.0173372637674231
GB_GCA_016790765.1	1.09691091786771	0.180422816724245	-0.0176751195145065
GB_GCA_016790625.1	1.07007617012516	0.163654193401653	-0.0210558914488897
GB_GCA_016720925.1	1.08277532786926	0.171589621286332	-0.0194563109326228
GB_GCA_002414205.1	1.04501723846245	0.132181121646207	-0.0217437042970257
GB_GCA_024653675.1	1.03709881251144	0.12742755535987	-0.0227879144714973
GB_GCA_024641025.1	1.07457836765731	0.149911593286445	-0.0179373836411861
GB_GCA_016195965.1	1.05548634601421	0.138458092219203	-0.0204086025827434
GB_GCA_002403995.1	1.03834358789663	0.128173977768623	-0.0226281121284235
GB_GCA_021851345.1	1.0631510572994	0.143055789777159	-0.0194180662808628
GB_GCA_017880945.1	1.04364512224838	0.131354306264435	-0.0219422074102239
GB_GCA_022340615.1	1.05913728190334	0.140648102578356	-0.0199368820346717
GB_GCA_024654105.1	1.04937815913525	0.134794181358729	-0.0211976252193946
GB_GCA_903876685.1	1.07119148612255	0.1478800965457	-0.0183744167883115
